created_at	source	entities	id	public_metrics	author_id	text
2022-01-17 23:16:27+00:00	Twitter Web App	{'urls': [{'start': 240, 'end': 263, 'url': 'https://t.co/kNFHYA27C7', 'expanded_url': 'https://www.abc.net.au/news/2022-01-17/woolworths-suspends-supply-from-teys-sa-abattoir/100760822', 'display_url': 'abc.net.au/news/2022-01-1…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1482898486786166787/BkX5wWNb?format=jpg&name=orig', 'width': 862, 'height': 485}, {'url': 'https://pbs.twimg.com/news_img/1482898486786166787/BkX5wWNb?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Woolworths suspends meat supply from SA abattoir over COVID safety concerns', 'description': 'Woolworths suspends\xa0the sale of meat processed through an SA abattoir where asymptomatic COVID-positive employees were instructed to keep working.\xa0', 'unwound_url': 'https://www.abc.net.au/news/2022-01-17/woolworths-suspends-supply-from-teys-sa-abattoir/100760822'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'MicheleONeilAU', 'id': '990056731'}, {'start': 16, 'end': 27, 'username': 'woolworths', 'id': '15590888'}, {'start': 28, 'end': 42, 'username': 'TeysAustralia', 'id': '1363447946'}], 'hashtags': [{'start': 231, 'end': 238, 'tag': 'Auspol'}]}	1483216678544896000	{'retweet_count': 5, 'reply_count': 0, 'like_count': 29, 'quote_count': 0}	896166389332848640	"@MicheleONeilAU @woolworths @TeysAustralia Without the Union this flagrantly unsafe working environment would have gone unchecked.

The Union movement has been protecting workers and putting workers first throughout the pandemic.

#Auspol

https://t.co/kNFHYA27C7"
2022-01-18 20:51:06+00:00	Twitter Web App	{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/fiJsOscxIP', 'expanded_url': 'https://buff.ly/3FFEZm5', 'display_url': 'buff.ly/3FFEZm5'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}], 'annotations': [{'start': 14, 'end': 20, 'probability': 0.7596, 'type': 'Organization', 'normalized_text': 'Twitter'}, {'start': 71, 'end': 85, 'probability': 0.9566, 'type': 'Organization', 'normalized_text': 'Sleeping Giants'}]}	1483542488912920576	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	"RT @Aushiker: Twitter reviews whistleblower system after pressure from Sleeping Giants - Play Crazy Game https://t.co/fiJsOscxIP

Well done…"
2022-01-18 21:05:29+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 8, 'username': 'nobby15', 'id': '51378153'}]}	1483546108546928642	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@nobby15 Thanks for the welcome friend we have missed you 😊💗
2022-01-18 22:24:50+00:00	Twitter Web App	{'mentions': [{'start': 3, 'end': 15, 'username': 'MayneReport', 'id': '33811563'}], 'annotations': [{'start': 31, 'end': 44, 'probability': 0.7298, 'type': 'Person', 'normalized_text': 'Rupert Murdoch'}, {'start': 92, 'end': 103, 'probability': 0.9741, 'type': 'Person', 'normalized_text': 'Sean Hannity'}]}	1483566074113462272	{'retweet_count': 94, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	RT @MayneReport: Ex Australian Rupert Murdoch has authorised payments of more than $300m to Sean Hannity over the years to spread fear &amp; ri…
2022-01-18 23:46:06+00:00	Twitter Web App	{'annotations': [{'start': 0, 'end': 13, 'probability': 0.9943, 'type': 'Person', 'normalized_text': 'Scott Morrison'}, {'start': 24, 'end': 41, 'probability': 0.9904, 'type': 'Person', 'normalized_text': 'George Christensen'}], 'hashtags': [{'start': 162, 'end': 169, 'tag': 'Auspol'}]}	1483586526634475522	{'retweet_count': 231, 'reply_count': 26, 'like_count': 1011, 'quote_count': 6}	896166389332848640	"Scott Morrison: I think George Christensen's views are dangerous and unwise but because I have no moral compass and no political spine I'll still take his vote.

#Auspol"
2022-01-18 23:53:04+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 8, 'username': 'tsatour', 'id': '18133613'}]}	1483588281988448256	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	@tsatour Just for the moment...
2022-01-19 00:00:48+00:00	Twitter Web App	{'annotations': [{'start': 12, 'end': 22, 'probability': 0.9782, 'type': 'Person', 'normalized_text': 'Christensen'}, {'start': 39, 'end': 46, 'probability': 0.9331, 'type': 'Person', 'normalized_text': 'Margaret'}, {'start': 54, 'end': 59, 'probability': 0.7163, 'type': 'Person', 'normalized_text': '18mths'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bigchefjay', 'id': '1469648886'}]}	1483590224978526209	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	896166389332848640	@bigchefjay Christensen has a daughter Margaret about 18mths old
2022-01-19 00:01:31+00:00	Twitter Web App	{'annotations': [{'start': 18, 'end': 23, 'probability': 0.9975, 'type': 'Person', 'normalized_text': 'Sandra'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'srzizu', 'id': '22906688'}]}	1483590407301005314	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	896166389332848640	@srzizu Thank you Sandra its great to be back 😊💗
2022-01-19 00:08:01+00:00	Twitter Web App	{'annotations': [{'start': 178, 'end': 183, 'probability': 0.6984, 'type': 'Organization', 'normalized_text': 'Senate'}, {'start': 196, 'end': 203, 'probability': 0.9889, 'type': 'Person', 'normalized_text': 'Morrison'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'ScreamingSofia', 'id': '458767647'}]}	1483592043486400513	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}	896166389332848640	@ScreamingSofia They cant expel him from parliament and they are in the lame duck phase as far as legislation is concerned they would be hard pressed to get anything through the Senate, so unless Morrison is courting the anti vaxx vote there's not much reason to keep him on side
2022-01-19 00:09:08+00:00	Twitter Web App	{'annotations': [{'start': 21, 'end': 24, 'probability': 0.9875, 'type': 'Person', 'normalized_text': 'Jack'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'real_jmcsomeone', 'id': '1323458480351502341'}]}	1483592322877378565	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	896166389332848640	@real_jmcsomeone Hey Jack, thank you so good to be back 😊💗
2022-01-19 00:10:03+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 15, 'username': 'ScreamingSofia', 'id': '458767647'}, {'start': 16, 'end': 23, 'username': 'srzizu', 'id': '22906688'}]}	1483592554902077440	{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}	896166389332848640	@ScreamingSofia @srzizu We did 😁
2022-01-19 01:26:41+00:00	Twitter Web App	{'annotations': [{'start': 31, 'end': 37, 'probability': 0.8472, 'type': 'Person', 'normalized_text': 'Barnaby'}, {'start': 116, 'end': 121, 'probability': 0.8867, 'type': 'Person', 'normalized_text': 'George'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'StatesFailed', 'id': '1370160178629283840'}, {'start': 14, 'end': 26, 'username': 'THE_Russell', 'id': '53751609'}]}	1483611838453809153	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	896166389332848640	@StatesFailed @THE_Russell And Barnaby could breakout in Sound of Music like song 🎵 How do we solve a problem like George🎶
2022-01-19 20:59:40+00:00	Twitter Web App	{'annotations': [{'start': 24, 'end': 28, 'probability': 0.9898, 'type': 'Person', 'normalized_text': 'Scott'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'GeorgeManka', 'id': '11751592'}]}	1483907031790940160	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	896166389332848640	@GeorgeManka A vote for Scott is a vote for corruption
2022-01-19 23:06:03+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 9, 'username': 'Lomandra', 'id': '26197904'}, {'start': 10, 'end': 23, 'username': 'malden1_mark', 'id': '1228896570'}, {'start': 24, 'end': 38, 'username': 'GretaThunberg', 'id': '1006419421244678144'}]}	1483938835923087363	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@Lomandra @malden1_mark @GretaThunberg Thanks so much for the shout out, we actually have had some marketing/PR/Advertising firms who wont act on behalf of some companies, this is another lever in an array of actions we can incorporate to inform and create positive action against climate change.
2022-01-19 23:07:32+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 14, 'username': 'Geoff36707259', 'id': '827843955106516992'}]}	1483939208721235968	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@Geoff36707259 Totally agree the conservative ranks are littered with extremists
2022-01-19 23:08:36+00:00	Twitter Web App	{'annotations': [{'start': 24, 'end': 26, 'probability': 0.9798, 'type': 'Other', 'normalized_text': 'God'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'GeorgeManka', 'id': '11751592'}]}	1483939479966879746	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	@GeorgeManka Cant blame God for greedy corrupt politicians.
2022-01-19 23:10:01+00:00	Twitter Web App	{'annotations': [{'start': 29, 'end': 32, 'probability': 0.9904, 'type': 'Person', 'normalized_text': 'Paul'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'pek1098', 'id': '30183610'}, {'start': 9, 'end': 25, 'username': 'margaret_tmsinc', 'id': '2291820386'}]}	1483939833777385476	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	896166389332848640	@pek1098 @margaret_tmsinc Hi Paul thank you so much for your lovely comments 😊💗
2022-01-19 23:10:26+00:00	Twitter Web App	{'mentions': [{'start': 3, 'end': 15, 'username': 'GeorgeSalt5', 'id': '1034635014913179649'}, {'start': 17, 'end': 33, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 34, 'end': 50, 'username': 'Senator_Patrick', 'id': '926019424154349568'}, {'start': 51, 'end': 64, 'username': 'TonyHWindsor', 'id': '1132832803'}, {'start': 65, 'end': 75, 'username': 'KKeneally', 'id': '18925120'}, {'start': 101, 'end': 117, 'username': 'ScottMorrisonMP', 'id': '34116377'}]}	1483939938848899078	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	"RT @GeorgeSalt5: @slpng_giants_oz @Senator_Patrick @TonyHWindsor @KKeneally 
Another day and another @ScottMorrisonMP LIE!!!!
https://t.co/…"
2022-01-19 23:15:26+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 9, 'username': 'svallers', 'id': '377913928'}, {'start': 10, 'end': 25, 'username': 'ScreamingSofia', 'id': '458767647'}, {'start': 26, 'end': 33, 'username': 'srzizu', 'id': '22906688'}]}	1483941199732178945	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	896166389332848640	@svallers @ScreamingSofia @srzizu 😁 its been a tough couple of years for everyone, sometimes you need some quiet before the storm 😇
2022-01-19 23:16:37+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 10, 'username': 'jaquix173', 'id': '1018660693'}]}	1483941496504352770	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@jaquix173 So true
2022-01-19 23:21:12+00:00	Twitter Web App	{'annotations': [{'start': 23, 'end': 30, 'probability': 0.9484, 'type': 'Organization', 'normalized_text': 'Fox News'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'moogoo68', 'id': '18133946'}]}	1483942649216520192	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	896166389332848640	@moogoo68 Unbelievable Fox News actually have a segment where they mock people who have contracted covid but totally predictable
2022-01-19 23:37:04+00:00	Twitter Web App	{'annotations': [{'start': 13, 'end': 26, 'probability': 0.9867, 'type': 'Person', 'normalized_text': 'Kevin Donnelly'}, {'start': 42, 'end': 55, 'probability': 0.9948, 'type': 'Person', 'normalized_text': 'Rupert Murdoch'}, {'start': 59, 'end': 67, 'probability': 0.4346, 'type': 'Organization', 'normalized_text': 'Telegraph'}, {'start': 122, 'end': 127, 'probability': 0.9235, 'type': 'Person', 'normalized_text': 'Torres'}, {'start': 175, 'end': 186, 'probability': 0.7987, 'type': 'Other', 'normalized_text': 'Invasion Day'}], 'hashtags': [{'start': 218, 'end': 232, 'tag': 'ChangetheDate'}, {'start': 233, 'end': 240, 'tag': 'Auspol'}], 'urls': [{'start': 241, 'end': 264, 'url': 'https://t.co/sJ4LkgpGc5', 'expanded_url': 'https://twitter.com/slpng_giants_oz/status/1483946642818859008/photo/1', 'display_url': 'pic.twitter.com/sJ4LkgpGc5'}, {'start': 241, 'end': 264, 'url': 'https://t.co/sJ4LkgpGc5', 'expanded_url': 'https://twitter.com/slpng_giants_oz/status/1483946642818859008/photo/1', 'display_url': 'pic.twitter.com/sJ4LkgpGc5'}, {'start': 241, 'end': 264, 'url': 'https://t.co/sJ4LkgpGc5', 'expanded_url': 'https://twitter.com/slpng_giants_oz/status/1483946642818859008/photo/1', 'display_url': 'pic.twitter.com/sJ4LkgpGc5'}, {'start': 241, 'end': 264, 'url': 'https://t.co/sJ4LkgpGc5', 'expanded_url': 'https://twitter.com/slpng_giants_oz/status/1483946642818859008/photo/1', 'display_url': 'pic.twitter.com/sJ4LkgpGc5'}]}	1483946642818859008	{'retweet_count': 140, 'reply_count': 58, 'like_count': 362, 'quote_count': 15}	896166389332848640	"Right on cue Kevin Donnelly teams up with Rupert Murdoch's Telegraph to put forward every racist trope about Aboriginal &amp; Torres Straight Islander People to defend the use of Invasion Day to celebrate the nation.

#ChangetheDate #Auspol https://t.co/sJ4LkgpGc5"
2022-01-19 23:55:09+00:00	Twitter Web App	{'annotations': [{'start': 36, 'end': 49, 'probability': 0.992, 'type': 'Person', 'normalized_text': 'Rupert Murdoch'}, {'start': 75, 'end': 104, 'probability': 0.9499, 'type': 'Organization', 'normalized_text': 'Australian Catholic University'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'RobyneKaye', 'id': '907722191562833920'}]}	1483951191478640640	{'retweet_count': 5, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}	896166389332848640	@RobyneKaye A racist mouth piece of Rupert Murdoch who also represents the Australian Catholic University
2022-01-19 23:55:49+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 11, 'username': 'ozmarshall', 'id': '15239242'}]}	1483951361566076930	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	896166389332848640	@ozmarshall No opinions dont need to be facts
2022-01-19 23:57:43+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 10, 'username': 'kikkogurl', 'id': '1034024818193006592'}]}	1483951840748531712	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}	896166389332848640	@kikkogurl good point
2022-01-19 23:59:48+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 11, 'username': 'JanJanbirk', 'id': '559681926'}]}	1483952364206043140	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@JanJanbirk Sadly and to the detriment of society yes
2022-01-20 00:01:21+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 12, 'username': 'PurplePie09', 'id': '1297157370766749697'}]}	1483952751986221065	{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}	896166389332848640	@PurplePie09 You could use it as an example of what NOT to say 😬
2022-01-20 02:25:01+00:00	Twitter Web App	{'annotations': [{'start': 20, 'end': 27, 'probability': 0.7464, 'type': 'Person', 'normalized_text': 'Morrison'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'age_no_barrier', 'id': '1157088899115544576'}]}	1483988908031754240	{'retweet_count': 56, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	"RT @age_no_barrier: Morrison on $$549,250 salary gets free RATs.
Companies making profit got $14 bil in JobKeeper.
But woman with a disabil…"
2022-01-20 02:26:20+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 9, 'username': 'mho04908', 'id': '4219512258'}]}	1483989240099016704	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	@mho04908 Stay safe 💗
2022-01-20 02:36:24+00:00	Twitter Web App	{'annotations': [{'start': 21, 'end': 35, 'probability': 0.9809, 'type': 'Person', 'normalized_text': 'Josh Frydenberg'}], 'hashtags': [{'start': 273, 'end': 280, 'tag': 'Auspol'}]}	1483991771818651650	{'retweet_count': 63, 'reply_count': 11, 'like_count': 207, 'quote_count': 2}	896166389332848640	"Errrrgh I cant watch Josh Frydenberg spruiking as he ticks off a $billion on this, a $billion on that without my brain going straight to JobKeeper

💥💰 $13 BILLION 💰💥

to his mates who didnt qualify, made massive profits during covid &amp; ripped off Australian taxpayers.

#Auspol"
2022-01-20 02:40:00+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 8, 'username': 'grgkpln', 'id': '135470842'}]}	1483992679084343298	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@grgkpln Yes and that most Indigenous people dont believe in the cultural history
2022-01-22 20:27:19+00:00	Twitter Web App	{'annotations': [{'start': 20, 'end': 27, 'probability': 0.9425, 'type': 'Person', 'normalized_text': 'Morrison'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'age_no_barrier', 'id': '1157088899115544576'}]}	1484986054419845120	{'retweet_count': 25, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	RT @age_no_barrier: Morrison's 'Can do capitalism' + getting govt out of peoples' lives = Massive profits for private labs + Demolition of…
2022-01-22 20:35:36+00:00	Twitter Web App	{'annotations': [{'start': 42, 'end': 55, 'probability': 0.9295, 'type': 'Person', 'normalized_text': 'Rupert Murdoch'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'MichaelWestBiz', 'id': '352754946'}, {'start': 59, 'end': 70, 'username': 'australian', 'id': '9609632'}, {'start': 83, 'end': 92, 'username': 'ASPI_org', 'id': '263483174'}]}	1484988139924246528	{'retweet_count': 661, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	RT @MichaelWestBiz: c/o the warmongers at Rupert Murdoch's @australian today. This @ASPI_org guy is funded by foreign weapons makers and th…
2022-01-22 20:39:02+00:00	Twitter Web App	{'annotations': [{'start': 20, 'end': 43, 'probability': 0.5444, 'type': 'Organization', 'normalized_text': 'CEO of Commonwealth Bank'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'age_no_barrier', 'id': '1157088899115544576'}]}	1484989003527262208	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	896166389332848640	"RT @age_no_barrier: CEO of Commonwealth Bank earned AUD$5,682,180 while denying 10-minute tea breaks for workers.

How good is inequality i…"
2022-01-22 20:50:08+00:00	Twitter Web App	{'annotations': [{'start': 64, 'end': 69, 'probability': 0.594, 'type': 'Organization', 'normalized_text': 'R.A.Ts'}, {'start': 228, 'end': 236, 'probability': 0.9826, 'type': 'Place', 'normalized_text': 'Australia'}], 'hashtags': [{'start': 259, 'end': 266, 'tag': 'Auspol'}]}	1484991797034389504	{'retweet_count': 276, 'reply_count': 17, 'like_count': 1130, 'quote_count': 10}	896166389332848640	"Given the number of news stories featuring millions of boxes of R.A.Ts being delivered I'm surprised there's not a surplus spilling out onto the streets in front of pharmacies &amp; supermarkets.

The same propaganda they used when Australia had no vaccine.

#Auspol"
2022-01-22 20:59:15+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 7, 'username': 'SageAU', 'id': '270679223'}]}	1484994090593054720	{'retweet_count': 1, 'reply_count': 2, 'like_count': 13, 'quote_count': 0}	896166389332848640	@SageAU Not anywhere I shop and they should be free
2022-01-22 21:06:04+00:00	Twitter Web App	{'annotations': [{'start': 76, 'end': 77, 'probability': 0.8558, 'type': 'Place', 'normalized_text': 'US'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'MichaelWestBiz', 'id': '352754946'}, {'start': 16, 'end': 32, 'username': 'infinite8horizo', 'id': '2224711478'}, {'start': 33, 'end': 44, 'username': 'australian', 'id': '9609632'}, {'start': 45, 'end': 54, 'username': 'ASPI_org', 'id': '263483174'}]}	1484995805094506498	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	896166389332848640	@MichaelWestBiz @infinite8horizo @australian @ASPI_org Just in time for the US midterms
2022-01-22 21:26:06+00:00	Twitter Web App	{'annotations': [{'start': 0, 'end': 6, 'probability': 0.757, 'type': 'Person', 'normalized_text': 'Murdoch'}, {'start': 43, 'end': 54, 'probability': 0.9939, 'type': 'Person', 'normalized_text': 'Mark McGowan'}, {'start': 183, 'end': 193, 'probability': 0.9656, 'type': 'Person', 'normalized_text': 'Chris Kenny'}], 'hashtags': [{'start': 273, 'end': 280, 'tag': 'Auspol'}], 'urls': [{'start': 281, 'end': 304, 'url': 'https://t.co/CV2PTTn4wi', 'expanded_url': 'https://twitter.com/slpng_giants_oz/status/1485000845586739202/photo/1', 'display_url': 'pic.twitter.com/CV2PTTn4wi'}]}	1485000845586739202	{'retweet_count': 84, 'reply_count': 33, 'like_count': 214, 'quote_count': 5}	896166389332848640	"Murdoch's Australian attempts to denigrate Mark McGowan ignoring the 75% of Western Australians who agree with his decision to delay the relaxation of border restrictions.

Meanwhile Chris Kenny PP's (Pretend Professor) epidemiological advice features on the front page. 

#Auspol https://t.co/CV2PTTn4wi"
2022-01-22 22:03:04+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 10, 'username': 'SpinnyRin', 'id': '389200863'}, {'start': 11, 'end': 27, 'username': 'friendlyjordies', 'id': '1242409188'}, {'start': 28, 'end': 38, 'username': 'RonniSalt', 'id': '2615581908'}, {'start': 39, 'end': 46, 'username': 'caitoz', 'id': '19899980'}]}	1485010149463179264	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@SpinnyRin @friendlyjordies @RonniSalt @caitoz Thanks for sharing a very interesting article, lets hope those predictions dont come true and independent writers &amp; media organisations find ways to extend their audiences
2022-01-22 22:16:05+00:00	Twitter Web App	{'annotations': [{'start': 0, 'end': 16, 'probability': 0.9969, 'type': 'Person', 'normalized_text': 'Janet Albrechtsen'}, {'start': 31, 'end': 40, 'probability': 0.9039, 'type': 'Person', 'normalized_text': 'Grace Tame'}, {'start': 125, 'end': 140, 'probability': 0.9689, 'type': 'Person', 'normalized_text': 'Peter Fitsimmons'}, {'start': 143, 'end': 158, 'probability': 0.9153, 'type': 'Person', 'normalized_text': 'Malcolm Turnbull'}, {'start': 220, 'end': 226, 'probability': 0.6173, 'type': 'Person', 'normalized_text': 'Murdoch'}], 'hashtags': [{'start': 277, 'end': 284, 'tag': 'Auspol'}], 'urls': [{'start': 285, 'end': 308, 'url': 'https://t.co/4wLV6wDPrX', 'expanded_url': 'https://twitter.com/slpng_giants_oz/status/1485013425780854784/photo/1', 'display_url': 'pic.twitter.com/4wLV6wDPrX'}]}	1485013425780854784	{'retweet_count': 199, 'reply_count': 133, 'like_count': 753, 'quote_count': 23}	896166389332848640	"Janet Albrechtsen as she gives Grace Tame one final kick before her term as Australian of the Year expires  also snarking at Peter Fitsimmons, Malcolm Turnbull, ARM &amp; a Voice to parliament.

I guess its not hard to be a Murdoch mouthpiece when you have no self awareness.

#Auspol https://t.co/4wLV6wDPrX"
2022-01-22 22:25:03+00:00	Twitter Web App	{'annotations': [{'start': 36, 'end': 52, 'probability': 0.9903, 'type': 'Person', 'normalized_text': 'Dominic Perrottet'}, {'start': 78, 'end': 80, 'probability': 0.3414, 'type': 'Organization', 'normalized_text': 'NSW'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'Matho76', 'id': '22706931'}]}	1485015681573994496	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	896166389332848640	@Matho76 Already happening just ask Dominic Perrottet he's spruiking how well NSW are doing
2022-01-22 22:25:34+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 10, 'username': 'sconesbie', 'id': '39474868'}]}	1485015812851535874	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	896166389332848640	@sconesbie Yep
2022-01-22 22:29:57+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 16, 'username': 'adrienneriddell', 'id': '85728965'}, {'start': 17, 'end': 26, 'username': 'TamePunk', 'id': '1367057849738661888'}]}	1485016916070912000	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	896166389332848640	@adrienneriddell @TamePunk 👏🏽👏🏽👏🏽🎤
2022-01-22 22:34:37+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 12, 'username': 'writerbyter', 'id': '912342698'}, {'start': 13, 'end': 29, 'username': 'infinite8horizo', 'id': '2224711478'}, {'start': 30, 'end': 38, 'username': 'Phil_B7', 'id': '79062928'}, {'start': 39, 'end': 54, 'username': 'MichaelWestBiz', 'id': '352754946'}, {'start': 55, 'end': 66, 'username': 'australian', 'id': '9609632'}, {'start': 67, 'end': 76, 'username': 'ASPI_org', 'id': '263483174'}]}	1485018088215298050	{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}	896166389332848640	@writerbyter @infinite8horizo @Phil_B7 @MichaelWestBiz @australian @ASPI_org Print tv radio &amp; social media organisations are greedily taking his money irrespective of the moral conflict
2022-01-22 23:05:00+00:00	Twitter Web App	{'annotations': [{'start': 39, 'end': 43, 'probability': 0.9613, 'type': 'Person', 'normalized_text': 'Janet'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'craigthomler', 'id': '15170258'}, {'start': 14, 'end': 25, 'username': 'raywilton4', 'id': '994594957'}]}	1485025734892548097	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	896166389332848640	@craigthomler @raywilton4 I'm positive Janet IS jealous
2022-01-22 23:06:09+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 14, 'username': 'Chris4Coomera', 'id': '886091140151115776'}]}	1485026024505376768	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@Chris4Coomera Couldnt agree MORE
2022-01-22 23:06:49+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 13, 'username': 'Seldomsean63', 'id': '249044555'}]}	1485026192575315968	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	896166389332848640	@Seldomsean63 💯%
2022-01-22 23:08:58+00:00	Twitter Web App	{'mentions': [{'start': 0, 'end': 16, 'username': 'Hellcat78848523', 'id': '1416901221944725506'}, {'start': 17, 'end': 33, 'username': 'adrienneriddell', 'id': '85728965'}, {'start': 34, 'end': 45, 'username': 'raywilton4', 'id': '994594957'}, {'start': 46, 'end': 55, 'username': 'TamePunk', 'id': '1367057849738661888'}]}	1485026732109623296	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	896166389332848640	@Hellcat78848523 @adrienneriddell @raywilton4 @TamePunk BRILLIANT
