created_at	author_id	public_metrics	text	source	id	entities
2022-01-31 04:07:54+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	@Amy_Siskind Done.	Twitter for iPhone	1488001065454866432	{'mentions': [{'start': 0, 'end': 12, 'username': 'Amy_Siskind', 'id': '15976705'}]}
2022-01-31 05:08:26+00:00	799047255378391040	{'retweet_count': 53, 'reply_count': 14, 'like_count': 366, 'quote_count': 2}	"Having been a part of these types of actions for five years now, it really feels like we’re two days away from an avalanche of creators leaving @Spotify now. 

The brand is becoming toxic and it’s way too easy to switch. https://t.co/aE1QSk2Dms"	Twitter for iPhone	1488016300974788610	{'mentions': [{'start': 144, 'end': 152, 'username': 'Spotify', 'id': '17230018'}], 'urls': [{'start': 221, 'end': 244, 'url': 'https://t.co/aE1QSk2Dms', 'expanded_url': 'https://twitter.com/BreneBrown/status/1487535996782710786', 'display_url': 'twitter.com/BreneBrown/sta…'}]}
2022-01-31 05:46:21+00:00	799047255378391040	{'retweet_count': 57, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	RT @karaswisher: So far the answers have been weak sauce, but at the end of the day Spotify bought and paid for a relationship with Rogan,…	Twitter for iPhone	1488025842928259072	{'mentions': [{'start': 3, 'end': 15, 'username': 'karaswisher', 'id': '5763262'}], 'annotations': [{'start': 84, 'end': 90, 'probability': 0.5373, 'type': 'Organization', 'normalized_text': 'Spotify'}, {'start': 132, 'end': 136, 'probability': 0.9286, 'type': 'Person', 'normalized_text': 'Rogan'}]}
2022-01-31 16:32:19+00:00	799047255378391040	{'retweet_count': 13, 'reply_count': 4, 'like_count': 168, 'quote_count': 1}	https://t.co/40q8Vd0YRM https://t.co/ZdAvTgT8Ku	Twitter for iPhone	1488188403610968065	{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/40q8Vd0YRM', 'expanded_url': 'https://twitter.com/slpng_giants/status/1488188403610968065/photo/1', 'display_url': 'pic.twitter.com/40q8Vd0YRM'}, {'start': 24, 'end': 47, 'url': 'https://t.co/ZdAvTgT8Ku', 'expanded_url': 'https://twitter.com/WSJ/status/1488187893839499268', 'display_url': 'twitter.com/WSJ/status/148…'}]}
2022-01-31 16:34:35+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 15, 'like_count': 162, 'quote_count': 1}	"This is good, right?

Wordle 226 2/6

🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩"	Twitter for iPhone	1488188975332405254	
2022-01-31 18:00:02+00:00	799047255378391040	{'retweet_count': 34, 'reply_count': 26, 'like_count': 1133, 'quote_count': 4}	@lexfridman It’s not “pirate radio” when you’re giving someone a $100 million contract. You can’t be serious.	Twitter for iPhone	1488210480111968259	{'mentions': [{'start': 0, 'end': 11, 'username': 'lexfridman', 'id': '427089628'}]}
2022-01-31 18:01:37+00:00	799047255378391040	{'retweet_count': 34, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	RT @slpng_giants: @lexfridman It’s not “pirate radio” when you’re giving someone a $100 million contract. You can’t be serious.	Twitter for iPhone	1488210875844632582	{'mentions': [{'start': 3, 'end': 16, 'username': 'slpng_giants', 'id': '799047255378391040'}, {'start': 18, 'end': 29, 'username': 'lexfridman', 'id': '427089628'}]}
2022-01-31 18:23:22+00:00	799047255378391040	{'retweet_count': 53, 'reply_count': 5, 'like_count': 298, 'quote_count': 1}	"This tweet is the perfect encapsulation of the tech mindset.

To them, even when you’re bigger than the nearest media organization by a factor of a million, you’re still supposedly a “pirate” or a “disruptor”. 

These are mega corporations with no real oversight. Full stop. https://t.co/ibQtXn21Yx"	Twitter for iPhone	1488216351869214726	{'urls': [{'start': 275, 'end': 298, 'url': 'https://t.co/ibQtXn21Yx', 'expanded_url': 'https://twitter.com/lexfridman/status/1488199800411475968', 'display_url': 'twitter.com/lexfridman/sta…'}]}
2022-01-31 18:36:58+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	@cubanintheUSA Okay, but did you read the tweet you commented on? Or are you just anti-media in general?	Twitter for iPhone	1488219774559662085	{'mentions': [{'start': 0, 'end': 14, 'username': 'cubanintheUSA', 'id': '18787218'}]}
2022-01-31 20:01:43+00:00	799047255378391040	{'retweet_count': 0, 'reply_count': 0, 'like_count': 13, 'quote_count': 0}	@QasimRashid Always a classic.	Twitter for iPhone	1488241099814617097	{'mentions': [{'start': 0, 'end': 12, 'username': 'QasimRashid', 'id': '85583894'}]}
