created_at	entities	source	public_metrics	id	text	author_id
2022-02-05 13:07:13+00:00	{'mentions': [{'start': 39, 'end': 44, 'username': 'asda', 'id': '20123366'}, {'start': 45, 'end': 51, 'username': 'Tesco', 'id': '271986064'}, {'start': 52, 'end': 67, 'username': 'SandalsResorts', 'id': '16831165'}, {'start': 68, 'end': 78, 'username': 'Shearings', 'id': '33474207'}, {'start': 79, 'end': 95, 'username': 'FredOlsenCruise', 'id': '21181341'}, {'start': 96, 'end': 105, 'username': 'withplum', 'id': '729677023862468608'}, {'start': 106, 'end': 113, 'username': 'nectar', 'id': '18783179'}, {'start': 142, 'end': 148, 'username': 'TNLUK', 'id': '249733084'}], 'urls': [{'start': 150, 'end': 173, 'url': 'https://t.co/Ty08YH7LjS', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1489948729100709888/photo/1', 'display_url': 'pic.twitter.com/Ty08YH7LjS'}]}	Twitter Web App	{'retweet_count': 12, 'reply_count': 0, 'like_count': 26, 'quote_count': 1}	1489948729100709888	Today's Daily Mail advertisers include @Asda @Tesco @SandalsResorts @Shearings @FredOlsenCruise @WithPlum @Nectar &amp; the National Lottery (@TNLUK) https://t.co/Ty08YH7LjS	754604381048344576
2022-02-05 17:39:17+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 33, 'end': 49, 'username': 'GypsyTravellerM', 'id': '273479150'}]}	Twitter for Android	{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490017196805922829	RT @StopFundingHate: Our friends @GypsyTravellerM are now at nearly 20,000 followers! Every follow will help to counter the exclusion of Gy…	754604381048344576
2022-02-05 19:18:31+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 60, 'end': 65, 'username': 'asda', 'id': '20123366'}, {'start': 66, 'end': 72, 'username': 'Tesco', 'id': '271986064'}, {'start': 73, 'end': 88, 'username': 'SandalsResorts', 'id': '16831165'}, {'start': 89, 'end': 99, 'username': 'Shearings', 'id': '33474207'}, {'start': 100, 'end': 116, 'username': 'FredOlsenCruise', 'id': '21181341'}, {'start': 117, 'end': 126, 'username': 'withplum', 'id': '729677023862468608'}, {'start': 127, 'end': 134, 'username': 'nectar', 'id': '18783179'}]}	Twitter for Android	{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490042169750700032	RT @StopFundingHate: Today's Daily Mail advertisers include @Asda @Tesco @SandalsResorts @Shearings @FredOlsenCruise @WithPlum @Nectar &amp; th…	754604381048344576
2022-02-05 19:21:12+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'JolyonMaugham', 'id': '406842374'}], 'annotations': [{'start': 70, 'end': 100, 'probability': 0.4218, 'type': 'Other', 'normalized_text': 'Black Trans Lives Matters march'}]}	Twitter for Android	{'retweet_count': 192, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490042844479901704	RT @JolyonMaugham: When I first saw one I couldn't understand how the Black Trans Lives Matters march was so big. It took me a while to fig…	754604381048344576
2022-02-06 09:18:57+00:00	{'mentions': [{'start': 3, 'end': 14, 'username': 'JohnboyWcr', 'id': '1113060041240657924'}, {'start': 16, 'end': 32, 'username': 'GypsyTravellerM', 'id': '273479150'}, {'start': 33, 'end': 43, 'username': 'LeedsGATE', 'id': '846188011'}, {'start': 44, 'end': 60, 'username': 'GypsyTravellers', 'id': '466622983'}, {'start': 61, 'end': 77, 'username': 'TravellersTimes', 'id': '137381543'}, {'start': 78, 'end': 88, 'username': 'jimmycarr', 'id': '17020962'}], 'hashtags': [{'start': 89, 'end': 104, 'tag': 'RomanyAndProud'}, {'start': 105, 'end': 111, 'tag': 'Proud'}, {'start': 112, 'end': 122, 'tag': 'Holocaust'}, {'start': 123, 'end': 130, 'tag': 'NoJoke'}]}	Twitter for Android	{'retweet_count': 55, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490253669790588929	RT @JohnboyWcr: @GypsyTravellerM @LeedsGATE @GypsyTravellers @TravellersTimes @jimmycarr #RomanyAndProud #Proud #Holocaust #NoJoke https://…	754604381048344576
2022-02-06 09:23:43+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}]}	Twitter for Android	{'retweet_count': 37, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490254872763056130	"RT @StopFundingHate: ""It’s a sorry state of affairs when persecuted minorities have to rely on international news journalists to shine a sp…"	754604381048344576
2022-02-06 09:26:53+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'GypsyTravellerM', 'id': '273479150'}]}	Twitter for Android	{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490255666451304451	RT @GypsyTravellerM: Breaking stereotypes 💪	754604381048344576
2022-02-06 10:14:30+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'KitdeWaal', 'id': '2816947358'}], 'annotations': [{'start': 45, 'end': 48, 'probability': 0.6377, 'type': 'Place', 'normalized_text': 'Roma'}, {'start': 91, 'end': 102, 'probability': 0.91, 'type': 'Place', 'normalized_text': 'Warwickshire'}]}	Twitter for Android	{'retweet_count': 1077, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490267651695947776	RT @KitdeWaal: Brief thread about Travellers/Roma.  About 20 years ago I worked in a south Warwickshire white, affluent town that depended…	754604381048344576
2022-02-06 10:14:36+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'KitdeWaal', 'id': '2816947358'}]}	Twitter for Android	{'retweet_count': 70, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490267674898751494	RT @KitdeWaal: We were about 3 weeks in to our strategy looking at d we’d hat support we could put in place for different groups (interpret…	754604381048344576
2022-02-06 10:14:40+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'KitdeWaal', 'id': '2816947358'}]}	Twitter for Android	{'retweet_count': 115, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490267691327840259	RT @KitdeWaal: Everyone looked at me. No, they said, that’s different.  They are never the victims.  They are different,  we don’t count th…	754604381048344576
2022-02-06 10:14:48+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'KitdeWaal', 'id': '2816947358'}]}	Twitter for Android	{'retweet_count': 161, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490267727814082560	RT @KitdeWaal: But a complete blind spot when it came to Travellers.  I’ve since found this attitude quite common in rural/small town Engla…	754604381048344576
2022-02-06 10:17:43+00:00	{'mentions': [{'start': 3, 'end': 12, 'username': 'mimmymum', 'id': '33031294'}, {'start': 40, 'end': 49, 'username': 'BenInLDN', 'id': '765205923841318913'}, {'start': 90, 'end': 95, 'username': 'EHRC', 'id': '17438751'}]}	Twitter for Android	{'retweet_count': 142, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490268459350978563	RT @mimmymum: Yesterday &amp; Wednesday @BenInLDN broke an EXPLOSIVE story evidencing the @EHRC bias against trans people, along with MULTIPLE…	754604381048344576
2022-02-06 11:07:17+00:00	{'mentions': [{'start': 43, 'end': 55, 'username': 'clipperteas', 'id': '39967083'}, {'start': 56, 'end': 65, 'username': 'TalkTalk', 'id': '258719649'}, {'start': 66, 'end': 75, 'username': 'waitrose', 'id': '46328741'}, {'start': 76, 'end': 87, 'username': 'Specsavers', 'id': '151871119'}, {'start': 88, 'end': 101, 'username': 'pandocruises', 'id': '21178623'}, {'start': 102, 'end': 118, 'username': 'ImagineCruising', 'id': '626575112'}, {'start': 119, 'end': 130, 'username': 'cunardline', 'id': '17343757'}, {'start': 131, 'end': 137, 'username': 'SkyUK', 'id': '20139563'}, {'start': 138, 'end': 144, 'username': 'VaxUK', 'id': '17385602'}, {'start': 151, 'end': 159, 'username': 'BootsUK', 'id': '545087869'}], 'urls': [{'start': 160, 'end': 183, 'url': 'https://t.co/0wYPh3KCzC', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1490280933387292678/photo/1', 'display_url': 'pic.twitter.com/0wYPh3KCzC'}]}	Twitter Web App	{'retweet_count': 8, 'reply_count': 1, 'like_count': 19, 'quote_count': 2}	1490280933387292678	Today's Mail on Sunday advertisers include @ClipperTeas @TalkTalk @Waitrose @Specsavers @PandOCruises @ImagineCruising @Cunardline @SkyUK @VaxUK &amp; @BootsUK https://t.co/0wYPh3KCzC	754604381048344576
2022-02-06 12:25:30+00:00	{'annotations': [{'start': 12, 'end': 16, 'probability': 0.4644, 'type': 'Organization', 'normalized_text': 'Nazis'}], 'urls': [{'start': 249, 'end': 272, 'url': 'https://t.co/jdygx95qYq', 'expanded_url': 'https://www.lbc.co.uk/radio/presenters/andrew-castle/head-gypsy-jimmy-carr-holocaust-roma-traveller-joke-struck-fear/', 'display_url': 'lbc.co.uk/radio/presente…'}]}	Twitter Web App	{'retweet_count': 162, 'reply_count': 8, 'like_count': 409, 'quote_count': 12}	1490300618623365125	"""Before the Nazis really turned on the Jews &amp; the Gypsies... the media... pumped out... disgusting propaganda... so that it conditioned the minds of the German population to accept what was going to happen to us. That's the power of the media."" https://t.co/jdygx95qYq"	754604381048344576
2022-02-06 12:33:53+00:00	{'annotations': [{'start': 67, 'end': 73, 'probability': 0.6187, 'type': 'Person', 'normalized_text': 'Appleby'}, {'start': 168, 'end': 179, 'probability': 0.984, 'type': 'Person', 'normalized_text': 'Adolf Hitler'}], 'hashtags': [{'start': 259, 'end': 277, 'tag': 'StopTravellerHate'}], 'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/jdygx95qYq', 'expanded_url': 'https://www.lbc.co.uk/radio/presenters/andrew-castle/head-gypsy-jimmy-carr-holocaust-roma-traveller-joke-struck-fear/', 'display_url': 'lbc.co.uk/radio/presente…'}]}	Twitter Web App	{'retweet_count': 29, 'reply_count': 3, 'like_count': 77, 'quote_count': 0}	1490302729545207810	"""Last year... we had people going on social media saying that when Appleby Fair's on and it's in full swing, it's nothing but a 'nest of rats'. Another person... said 'Adolf Hitler had the best idea - they should be all burned alive'"" https://t.co/jdygx95qYq #StopTravellerHate"	754604381048344576
2022-02-06 14:29:39+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'sullivansa1', 'id': '2722676409'}], 'annotations': [{'start': 20, 'end': 24, 'probability': 0.8138, 'type': 'Person', 'normalized_text': 'Helen'}]}	Twitter for Android	{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490331863277256705	"RT @sullivansa1: As Helen states, an Explosive story about the Equality &amp; Human Rights Commission bias against trans people.

Mainstream me…"	754604381048344576
2022-02-06 14:29:42+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'sullivansa1', 'id': '2722676409'}, {'start': 17, 'end': 32, 'username': 'BritishCycling', 'id': '299160581'}]}	Twitter for Android	{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490331873574330373	"RT @sullivansa1: @BritishCycling dare produce a policy that reflects inclusion of the transgender &amp; non binary community ?

The media happy…"	754604381048344576
2022-02-06 16:31:50+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 88, 'end': 99, 'probability': 0.3319, 'type': 'Person', 'normalized_text': 'Appleby Fair'}]}	Twitter Web App	{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490362608268066820	"RT @StopFundingHate: ""Last year... we had people going on social media saying that when Appleby Fair's on and it's in full swing, it's noth…"	754604381048344576
2022-02-06 19:20:46+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'Mermaids_Gender', 'id': '2199786713'}]}	Twitter for Android	{'retweet_count': 61, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490405123385966596	"RT @Mermaids_Gender: ""What we do know is that trans people – and, in particular, trans women – have long been a disproportionate obsession…"	754604381048344576
2022-02-06 20:19:33+00:00	{'mentions': [{'start': 40, 'end': 54, 'username': 'purecremation', 'id': '3382879725'}, {'start': 55, 'end': 61, 'username': 'SkyUK', 'id': '20139563'}, {'start': 62, 'end': 76, 'username': 'MoneySupermkt', 'id': '15232850'}, {'start': 77, 'end': 92, 'username': 'direct_bullion', 'id': '4778322412'}, {'start': 93, 'end': 102, 'username': 'DormeoUK', 'id': '127274867'}, {'start': 103, 'end': 119, 'username': 'UK_EuroMillions', 'id': '23992690'}, {'start': 127, 'end': 143, 'username': 'Leathersofacouk', 'id': '2911078090'}, {'start': 144, 'end': 160, 'username': 'lumbersjeweller', 'id': '104440274'}, {'start': 161, 'end': 172, 'username': 'JML_Direct', 'id': '82837591'}, {'start': 173, 'end': 185, 'username': 'moneyfarmUK', 'id': '3995377043'}, {'start': 186, 'end': 197, 'username': 'opengoaaal', 'id': '2317430131'}, {'start': 198, 'end': 206, 'username': 'CoPembs', 'id': '1268845543343689728'}, {'start': 207, 'end': 223, 'username': 'PostcodeLottery', 'id': '21310583'}, {'start': 224, 'end': 236, 'username': 'SharkHomeUK', 'id': '1931184878'}, {'start': 255, 'end': 270, 'username': 'PerrigoCompany', 'id': '1430592241'}], 'annotations': [{'start': 12, 'end': 18, 'probability': 0.4067, 'type': 'Organization', 'normalized_text': 'GB News'}], 'hashtags': [{'start': 120, 'end': 126, 'tag': 'H20HD'}], 'urls': [{'start': 272, 'end': 295, 'url': 'https://t.co/2hU1UBaMcD', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1490419915441979398/photo/1', 'display_url': 'pic.twitter.com/2hU1UBaMcD'}]}	Twitter Web App	{'retweet_count': 23, 'reply_count': 4, 'like_count': 48, 'quote_count': 1}	1490419915441979398	This week's GB News advertisers include @PureCremation @SkyUK @MoneySupermkt @direct_bullion @DormeoUK @UK_EuroMillions #H20HD @LeatherSofacouk @LumbersJeweller @JML_Direct @MoneyFarmUK @OpenGoaaal @CoPembs @PostcodeLottery @SharkHomeUK XLS Active Shape (@PerrigoCompany) https://t.co/2hU1UBaMcD	754604381048344576
2022-02-06 22:34:46+00:00	{'mentions': [{'start': 3, 'end': 7, 'username': 'LBC', 'id': '20973388'}], 'annotations': [{'start': 25, 'end': 26, 'probability': 0.9697, 'type': 'Place', 'normalized_text': 'UK'}, {'start': 126, 'end': 138, 'probability': 0.9275, 'type': 'Person', 'normalized_text': 'Natasha Devon'}]}	Twitter for Android	{'retweet_count': 784, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490453943243128841	"RT @LBC: 'Outside of the UK, we are known as the transphobia capital of the world. We're often referred to as TERF island.' 

Natasha Devon…"	754604381048344576
2022-02-06 22:47:51+00:00	{'mentions': [{'start': 3, 'end': 14, 'username': '5ChinCrack', 'id': '90212216'}]}	Twitter for Android	{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490457235947991042	RT @5ChinCrack: Listened to the first episode of this last night. Great stuff. Not sure whether later instalments will get to this, but the…	754604381048344576
2022-02-06 22:47:56+00:00	{'mentions': [{'start': 3, 'end': 14, 'username': '5ChinCrack', 'id': '90212216'}], 'annotations': [{'start': 29, 'end': 51, 'probability': 0.2818, 'type': 'Organization', 'normalized_text': 'Muim Council of Britain'}]}	Twitter for Android	{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490457257225695234	RT @5ChinCrack: In 2007, the Muim Council of Britain issued some recommendations for how to encourage participation in school activities by…	754604381048344576
2022-02-06 23:07:27+00:00	{'mentions': [{'start': 3, 'end': 14, 'username': 'benjstroud', 'id': '1042714585181110272'}]}	Twitter for Android	{'retweet_count': 20, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490462169158270977	"RT @benjstroud: So many kind and supportive
comments in support of the
community I'm proud to come from
this weekend, thank you.

If you'd…"	754604381048344576
2022-02-06 23:22:58+00:00	{'mentions': [{'start': 3, 'end': 16, 'username': 'CheckMyAdsHQ', 'id': '1451713500439588864'}], 'annotations': [{'start': 41, 'end': 55, 'probability': 0.7346, 'type': 'Organization', 'normalized_text': 'US Constitution'}]}	Twitter for Android	{'retweet_count': 80, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490466076383191041	RT @CheckMyAdsHQ: There’s nothing in the US Constitution about a right to programmatic advertising dollars. 🤷🏻‍♀️	754604381048344576
2022-02-07 08:24:43+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'RVAwonk', 'id': '2316383071'}], 'annotations': [{'start': 32, 'end': 39, 'probability': 0.6168, 'type': 'Organization', 'normalized_text': 'Facebook'}]}	Twitter for Android	{'retweet_count': 1793, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490602410452131843	RT @RVAwonk: Spent some time on Facebook tonight looking into the activity of the far-right anti-vaccine truck convoy, and wow it’s just an…	754604381048344576
2022-02-07 12:14:35+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'brokenbottleboy', 'id': '16288901'}], 'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/oKTaQYY5oB', 'expanded_url': 'https://twitter.com/brokenbottleboy/status/1490646627266318337/photo/1', 'display_url': 'pic.twitter.com/oKTaQYY5oB'}]}	Twitter for Android	{'retweet_count': 68, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490660259043631104	RT @brokenbottleboy: Holocaust denial is unsurprisingly popular in the MailOnline comment section: https://t.co/oKTaQYY5oB	754604381048344576
2022-02-07 12:32:37+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'RomaSupport', 'id': '933368434775257089'}], 'annotations': [{'start': 40, 'end': 43, 'probability': 0.7756, 'type': 'Place', 'normalized_text': 'Roma'}, {'start': 52, 'end': 55, 'probability': 0.5199, 'type': 'Organization', 'normalized_text': 'Nazi'}, {'start': 92, 'end': 98, 'probability': 0.9858, 'type': 'Place', 'normalized_text': 'Germany'}]}	Twitter for Android	{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490664796588494850	"RT @RomaSupport: 2/5 The persecution of Roma by the Nazi regime remains widely unknown:  
- Germany has only recognized the genocide agains…"	754604381048344576
2022-02-07 12:33:05+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'RomaSupport', 'id': '933368434775257089'}, {'start': 36, 'end': 43, 'username': 'HMD_UK', 'id': '51076040'}], 'annotations': [{'start': 28, 'end': 29, 'probability': 0.9618, 'type': 'Place', 'normalized_text': 'UK'}, {'start': 99, 'end': 102, 'probability': 0.7617, 'type': 'Place', 'normalized_text': 'Roma'}]}	Twitter for Android	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490664915429904389	RT @RomaSupport: 3/5 In the UK, the @HMD_UK gathers and shares resources reflecting experiences of Roma during the Nazi period. Read here B…	754604381048344576
2022-02-07 12:33:14+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'RomaSupport', 'id': '933368434775257089'}], 'annotations': [{'start': 68, 'end': 69, 'probability': 0.8976, 'type': 'Place', 'normalized_text': 'UK'}, {'start': 73, 'end': 76, 'probability': 0.5934, 'type': 'Place', 'normalized_text': 'Roma'}]}	Twitter for Android	{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490664951727407109	"RT @RomaSupport: 4/5 Our Oral History Project shares experiences of UK's Roma, including those during the WWII. 
Interview extracts and lea…"	754604381048344576
2022-02-07 22:25:34+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'HateCrime_Leics', 'id': '814847436'}, {'start': 29, 'end': 45, 'username': 'NeilChakraborti', 'id': '749002794'}, {'start': 54, 'end': 67, 'username': 'guardianlive', 'id': '45420371'}]}	Twitter for Android	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1490814019652968449	RT @HateCrime_Leics: Do join @NeilChakraborti in this @guardianlive event on Wednesday 9th Feb if you can! ☑️	754604381048344576
2022-02-08 13:01:53+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'HolocaustCentUK', 'id': '806598084'}, {'start': 44, 'end': 54, 'username': 'jimmycarr', 'id': '17020962'}, {'start': 80, 'end': 89, 'username': 'marccave', 'id': '519623276'}, {'start': 93, 'end': 102, 'username': 'Newsweek', 'id': '2884771'}], 'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/VIIanT0SPF', 'expanded_url': 'https://bit.ly/newsweek-jimmycarr', 'display_url': 'bit.ly/newsweek-jimmy…'}]}	Twitter Web App	{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1491034549249515527	"RT @HolocaustCentUK: Further comment on the @jimmycarr incident by our Director @marccave in @Newsweek: 
https://t.co/VIIanT0SPF https://t.…"	754604381048344576
2022-02-08 20:45:40+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'stopfundingheat', 'id': '1147942708272672773'}, {'start': 107, 'end': 116, 'username': 'HKingaby', 'id': '59087719'}, {'start': 121, 'end': 132, 'username': 'nandoodles', 'id': '971454026'}], 'hashtags': [{'start': 60, 'end': 68, 'tag': 'climate'}, {'start': 69, 'end': 84, 'tag': 'misinformation'}]}	Twitter Web App	{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1491151266512531457	RT @stopfundingheat: It's here 🥳🎙️ our brand new podcast on #climate #misinformation! 1st episode features @HKingaby and @nandoodles, hoste…	754604381048344576
2022-02-08 21:03:30+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'antonioguterres', 'id': '811229675758505984'}]}	Twitter Web App	{'retweet_count': 375, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1491155752182239232	"RT @antonioguterres: Every child has the right to feel safe no matter where they are.

We must not ignore the growing risks they face onlin…"	754604381048344576
2022-02-09 11:40:23+00:00	{'mentions': [{'start': 3, 'end': 16, 'username': 'Covactivists', 'id': '950710216588480513'}, {'start': 22, 'end': 36, 'username': 'richardearley', 'id': '14211833'}, {'start': 112, 'end': 124, 'username': 'facebookapp', 'id': '1174426031010152448'}], 'annotations': [{'start': 41, 'end': 50, 'probability': 0.4852, 'type': 'Person', 'normalized_text': 'DavidMiles'}]}	Twitter Web App	{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1491376427819999237	RT @Covactivists: Hey @richardearley and DavidMiles, we sent you a gift &amp; an invite to work with us to make @facebookapp safer! Unfortunate…	754604381048344576
2022-02-10 08:11:22+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'sullivansa1', 'id': '2722676409'}]}	Twitter for Android	{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1491686212905615363	"RT @sullivansa1: Page 186:

""......""the Holocaust didn't start with actions - it started with words "" , and I have seen how dangerous such…"	754604381048344576
2022-02-10 09:46:16+00:00	{'annotations': [{'start': 99, 'end': 100, 'probability': 0.963, 'type': 'Place', 'normalized_text': 'UK'}], 'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/5J9TWlydxZ', 'expanded_url': 'https://www.theguardian.com/news/2022/feb/10/anti-jewish-hate-incidents-hit-record-high-in-uk', 'display_url': 'theguardian.com/news/2022/feb/…'}]}	Twitter for Android	{'retweet_count': 8, 'reply_count': 3, 'like_count': 17, 'quote_count': 1}	1491710096178663426	The Community Security Trust have highlighted a shocking rise in anti-Jewish hate incidents in the UK: https://t.co/5J9TWlydxZ	754604381048344576
2022-02-10 12:30:59+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'JolyonMaugham', 'id': '406842374'}]}	Twitter for Android	{'retweet_count': 239, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1491751547692326912	RT @JolyonMaugham: I have sat with family members of trans people who have taken their life; I have spoken with parents who fear for their…	754604381048344576
2022-02-10 12:32:19+00:00	{'mentions': [{'start': 3, 'end': 12, 'username': 'cnlester', 'id': '222445092'}]}	Twitter for Android	{'retweet_count': 68, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1491751884297805827	RT @cnlester: Transphobia - structural, cultural, institutional, personal - kills trans people. It is abusive, both actively and passively.…	754604381048344576
2022-02-10 19:23:00+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'JabriRita', 'id': '1198552733168500739'}]}	Twitter for Android	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1491855237149298695	RT @JabriRita: Explaining the contours of dehumanisation and the link between dehumanising discourse and language as a cause and effect phe…	754604381048344576
2022-02-11 08:35:35+00:00	{'mentions': [{'start': 3, 'end': 12, 'username': 'BobbityP', 'id': '1096393137948450816'}]}	Twitter for Android	{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1492054695099121691	RT @BobbityP: I know I regularly tweet to tell trans, non binary and gender non conforming people how beautiful, valid, how inspirational y…	754604381048344576
2022-02-12 17:58:34+00:00	{'mentions': [{'start': 41, 'end': 47, 'username': 'SkyUK', 'id': '20139563'}, {'start': 48, 'end': 62, 'username': 'purecremation', 'id': '3382879725'}, {'start': 63, 'end': 70, 'username': 'lebara', 'id': '22923890'}, {'start': 95, 'end': 109, 'username': 'appealshading', 'id': '254080588'}, {'start': 124, 'end': 133, 'username': 'DormeoUK', 'id': '127274867'}, {'start': 141, 'end': 152, 'username': 'JanePlanUK', 'id': '218675312'}, {'start': 153, 'end': 164, 'username': 'JML_Direct', 'id': '82837591'}, {'start': 165, 'end': 181, 'username': 'Leathersofacouk', 'id': '2911078090'}, {'start': 182, 'end': 196, 'username': 'MoneySupermkt', 'id': '15232850'}, {'start': 208, 'end': 223, 'username': 'PerrigoCompany', 'id': '1430592241'}, {'start': 225, 'end': 236, 'username': 'opengoaaal', 'id': '2317430131'}, {'start': 237, 'end': 252, 'username': 'PinkCarLeasing', 'id': '1900909411'}, {'start': 253, 'end': 260, 'username': 'V4B_BF', 'id': '4556814975'}], 'annotations': [{'start': 13, 'end': 19, 'probability': 0.4539, 'type': 'Organization', 'normalized_text': 'GB News'}], 'hashtags': [{'start': 110, 'end': 123, 'tag': 'BlindsDirect'}, {'start': 134, 'end': 140, 'tag': 'H20HD'}, {'start': 197, 'end': 206, 'tag': 'Niquitin'}], 'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/RqIHvFtKp1', 'expanded_url': 'http://5thavenue.co.uk', 'display_url': '5thavenue.co.uk'}, {'start': 261, 'end': 284, 'url': 'https://t.co/ZaVlPKaO8B', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1492558764599296001/photo/1', 'display_url': 'pic.twitter.com/ZaVlPKaO8B'}]}	Twitter Web App	{'retweet_count': 9, 'reply_count': 2, 'like_count': 13, 'quote_count': 2}	1492558764599296001	This month's GB News advertisers include @SkyUK @PureCremation @Lebara https://t.co/RqIHvFtKp1 @AppealShading #BlindsDirect @DormeoUK #H20HD @JanePlanUK @JML_Direct @Leathersofacouk @MoneySupermkt #Niquitin (@PerrigoCompany) @OpenGoaaal @PinkCarLeasing @V4B_BF https://t.co/ZaVlPKaO8B	754604381048344576
2022-02-12 18:05:36+00:00	{'mentions': [{'start': 3, 'end': 18, 'username': 'BasitMahmood91', 'id': '734037588290490368'}]}	Twitter Web App	{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1492560536290086913	RT @BasitMahmood91: In a nutshell it sums up what’s wrong with sections of our media	754604381048344576
