created_at	source	id	public_metrics	entities	author_id	text
2022-02-01 16:09:29+00:00	Twitter Web App	1488545045267599363	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 55, 'end': 61, 'probability': 0.6105, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 74, 'end': 87, 'probability': 0.7214, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 36, 'username': 'CARiD_com', 'id': '75151882'}]}	887731346	RT @Slarothestoic: Hello, @CARiD_com Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trust…
2022-02-02 12:16:38+00:00	Twitter Web App	1488848835892105216	{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}	{'annotations': [{'start': 41, 'end': 47, 'probability': 0.6098, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 60, 'end': 73, 'probability': 0.6907, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'urls': [{'start': 206, 'end': 229, 'url': 'https://t.co/e7j4rdOcrU', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1488848835892105216/photo/1', 'display_url': 'pic.twitter.com/e7j4rdOcrU'}, {'start': 206, 'end': 229, 'url': 'https://t.co/e7j4rdOcrU', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1488848835892105216/photo/1', 'display_url': 'pic.twitter.com/e7j4rdOcrU'}, {'start': 206, 'end': 229, 'url': 'https://t.co/e7j4rdOcrU', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1488848835892105216/photo/1', 'display_url': 'pic.twitter.com/e7j4rdOcrU'}, {'start': 206, 'end': 229, 'url': 'https://t.co/e7j4rdOcrU', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1488848835892105216/photo/1', 'display_url': 'pic.twitter.com/e7j4rdOcrU'}], 'mentions': [{'start': 7, 'end': 22, 'username': 'sigmacomputing', 'id': '3235332625'}, {'start': 195, 'end': 205, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @sigmacomputing Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trust in proven climate science. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/e7j4rdOcrU
2022-02-02 14:17:53+00:00	Twitter for Android	1488879348979539978	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 0, 'end': 10, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	3309954596	@SFMisinfo I feel like this might interest you folks
2022-02-02 16:57:56+00:00	Twitter for iPhone	1488919628697030656	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 60, 'end': 66, 'probability': 0.6004, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 79, 'end': 92, 'probability': 0.7213, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 41, 'username': 'sigmacomputing', 'id': '3235332625'}]}	560817896	RT @Slarothestoic: Hello, @sigmacomputing Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public t…
2022-02-02 23:03:00+00:00	Twitter Web App	1489011498022223885	{'retweet_count': 8, 'reply_count': 0, 'like_count': 16, 'quote_count': 1}	{'annotations': [{'start': 43, 'end': 51, 'probability': 0.8656, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/Jptet98GOY', 'expanded_url': 'https://twitter.com/Aushiker/status/1489011498022223885/photo/1', 'display_url': 'pic.twitter.com/Jptet98GOY'}], 'mentions': [{'start': 7, 'end': 19, 'username': 'TheManShake', 'id': '2415399678'}, {'start': 190, 'end': 206, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 207, 'end': 223, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 224, 'end': 234, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	15322814	Hello, @TheManShake you are advertising on Breitbart, an extreme right-wing biased website, home of conspiracy theories, propaganda &amp; false claims. Is this really what you are about? cc @Slpng_giants_oz @StopFundingHate @SFMisinfo https://t.co/Jptet98GOY
2022-02-02 23:51:19+00:00	Twitter Web App	1489023659394347008	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 65, 'probability': 0.8629, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 33, 'username': 'TheManShake', 'id': '2415399678'}]}	896166389332848640	RT @Aushiker: Hello, @TheManShake you are advertising on Breitbart, an extreme right-wing biased website, home of conspiracy theories, prop…
2022-02-02 23:56:00+00:00	Twitter Web App	1489024835623612421	{'retweet_count': 4, 'reply_count': 3, 'like_count': 17, 'quote_count': 0}	{'annotations': [{'start': 45, 'end': 62, 'probability': 0.5831, 'type': 'Organization', 'normalized_text': 'Sky News Australia'}], 'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/9wtHI4kOiq', 'expanded_url': 'https://twitter.com/Aushiker/status/1489024835623612421/photo/1', 'display_url': 'pic.twitter.com/9wtHI4kOiq'}], 'mentions': [{'start': 7, 'end': 16, 'username': 'ericsson', 'id': '19017255'}, {'start': 210, 'end': 226, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 227, 'end': 243, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 244, 'end': 254, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	15322814	Hello, @ericsson your adverts are showing on Sky News Australia after dark opinion pages. Is the funding of climate science denialism, racism, &amp; COVID-19 scepticism what you are about? Please do better. cc @slpng_giants_oz @StopFundingHate @SFMisinfo https://t.co/9wtHI4kOiq
2022-02-02 23:59:30+00:00	Twitter for Android	1489025716666585089	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 65, 'probability': 0.8629, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 33, 'username': 'TheManShake', 'id': '2415399678'}]}	2465859758	RT @Aushiker: Hello, @TheManShake you are advertising on Breitbart, an extreme right-wing biased website, home of conspiracy theories, prop…
2022-02-03 00:02:13+00:00	Twitter for iPhone	1489026401164349442	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 65, 'probability': 0.8629, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 33, 'username': 'TheManShake', 'id': '2415399678'}]}	1201035957291515906	RT @Aushiker: Hello, @TheManShake you are advertising on Breitbart, an extreme right-wing biased website, home of conspiracy theories, prop…
2022-02-03 00:06:00+00:00	Twitter Web App	1489027352248074245	{'retweet_count': 3, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}	{'annotations': [{'start': 49, 'end': 57, 'probability': 0.8578, 'type': 'Organization', 'normalized_text': 'Zerohedge'}], 'urls': [{'start': 278, 'end': 301, 'url': 'https://t.co/t3PcaaCaPb', 'expanded_url': 'https://twitter.com/Aushiker/status/1489027352248074245/photo/1', 'display_url': 'pic.twitter.com/t3PcaaCaPb'}], 'mentions': [{'start': 7, 'end': 15, 'username': 'TOTOUSA', 'id': '34321521'}, {'start': 223, 'end': 239, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 240, 'end': 256, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 257, 'end': 267, 'username': 'SFMisinfo', 'id': '1094902255898251265'}, {'start': 268, 'end': 277, 'username': 'mattjcan', 'id': '632817143'}]}	15322814	Hello, @TOTOUSA your advertising is appearing on Zerohedge, a far-right libertarian financial blog known for spreading misinformation. Is this okay with you? If not please talk to your media buyer about correcting this. Cc @Slpng_giants_oz @stopfundinghate @SFMisinfo @mattjcan https://t.co/t3PcaaCaPb
2022-02-03 00:08:30+00:00	Twitter Web App	1489027984392880129	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 59, 'end': 76, 'probability': 0.5995, 'type': 'Organization', 'normalized_text': 'Sky News Australia'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 30, 'username': 'ericsson', 'id': '19017255'}]}	896166389332848640	RT @Aushiker: Hello, @ericsson your adverts are showing on Sky News Australia after dark opinion pages. Is the funding of climate science d…
2022-02-03 00:09:00+00:00	Twitter Web App	1489028107302588421	{'retweet_count': 5, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}	{'annotations': [{'start': 67, 'end': 76, 'probability': 0.9945, 'type': 'Person', 'normalized_text': 'Alan Jones'}, {'start': 80, 'end': 86, 'probability': 0.4711, 'type': 'Product', 'normalized_text': 'YouTube'}], 'hashtags': [{'start': 206, 'end': 213, 'tag': 'Auspol'}], 'urls': [{'start': 263, 'end': 286, 'url': 'https://t.co/8DxVLa0snk', 'expanded_url': 'https://twitter.com/Aushiker/status/1489028107302588421/photo/1', 'display_url': 'pic.twitter.com/8DxVLa0snk'}], 'mentions': [{'start': 7, 'end': 18, 'username': 'AMCPlusANZ', 'id': '1448242387306917888'}, {'start': 217, 'end': 233, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 234, 'end': 250, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 251, 'end': 261, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	15322814	Hello, @AMCPlusANZ I suggest it is time to rethink your support of Alan Jones's YouTube channel. This is saying a lot about your views of women. Is misogyny really something you want to be associated with? #Auspol cc @slpng_giants_oz @Stopfundinghate @SFMisinfo. https://t.co/8DxVLa0snk
2022-02-03 00:15:09+00:00	Twitter Web App	1489029656078553089	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	{'mentions': [{'start': 0, 'end': 9, 'username': 'Aushiker', 'id': '15322814'}, {'start': 10, 'end': 26, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 27, 'end': 36, 'username': 'ericsson', 'id': '19017255'}, {'start': 37, 'end': 53, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 54, 'end': 64, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	230518088	@Aushiker @slpng_giants_oz @ericsson @StopFundingHate @SFMisinfo pity, good products but bad ethics
2022-02-03 00:16:35+00:00	Twitter Web App	1489030015446568961	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/jyLhb2qwM7', 'expanded_url': 'https://twitter.com/ronkonoma/status/1489030015446568961/photo/1', 'display_url': 'pic.twitter.com/jyLhb2qwM7'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'SFMisinfo', 'id': '1094902255898251265'}, {'start': 11, 'end': 22, 'username': 'AskLiberty', 'id': '2467867218'}]}	1225716310262341633	@SFMisinfo @AskLiberty https://t.co/jyLhb2qwM7
2022-02-03 00:19:20+00:00	Twitter for iPhone	1489030709000163328	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 65, 'probability': 0.8629, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 33, 'username': 'TheManShake', 'id': '2415399678'}]}	321297005	RT @Aushiker: Hello, @TheManShake you are advertising on Breitbart, an extreme right-wing biased website, home of conspiracy theories, prop…
2022-02-03 00:30:26+00:00	Twitter for iPhone	1489033503249698816	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 59, 'end': 76, 'probability': 0.5995, 'type': 'Organization', 'normalized_text': 'Sky News Australia'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 30, 'username': 'ericsson', 'id': '19017255'}]}	2341419487	RT @Aushiker: Hello, @ericsson your adverts are showing on Sky News Australia after dark opinion pages. Is the funding of climate science d…
2022-02-03 01:35:57+00:00	Twitter for Android	1489049989032546306	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 59, 'end': 76, 'probability': 0.5995, 'type': 'Organization', 'normalized_text': 'Sky News Australia'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 30, 'username': 'ericsson', 'id': '19017255'}]}	1248772656435871744	RT @Aushiker: Hello, @ericsson your adverts are showing on Sky News Australia after dark opinion pages. Is the funding of climate science d…
2022-02-03 01:36:41+00:00	Twitter for Android	1489050176173973504	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/51XzAws5KH', 'expanded_url': 'https://twitter.com/Jacande53/status/1489050176173973504/photo/1', 'display_url': 'pic.twitter.com/51XzAws5KH'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'Aushiker', 'id': '15322814'}, {'start': 10, 'end': 19, 'username': 'ericsson', 'id': '19017255'}, {'start': 20, 'end': 36, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 37, 'end': 53, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 54, 'end': 64, 'username': 'SFMisinfo', 'id': '1094902255898251265'}, {'start': 65, 'end': 74, 'username': 'ericsson', 'id': '19017255'}]}	1248772656435871744	@Aushiker @ericsson @slpng_giants_oz @StopFundingHate @SFMisinfo @ericsson https://t.co/51XzAws5KH
2022-02-03 03:00:06+00:00	Twitter for iPhone	1489071167055056897	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 65, 'probability': 0.8629, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 33, 'username': 'TheManShake', 'id': '2415399678'}]}	2591812278	RT @Aushiker: Hello, @TheManShake you are advertising on Breitbart, an extreme right-wing biased website, home of conspiracy theories, prop…
2022-02-03 03:55:26+00:00	Twitter for Android	1489085092668788738	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 0, 'end': 9, 'username': 'Aushiker', 'id': '15322814'}, {'start': 10, 'end': 18, 'username': 'TOTOUSA', 'id': '34321521'}, {'start': 19, 'end': 35, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 36, 'end': 52, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 53, 'end': 63, 'username': 'SFMisinfo', 'id': '1094902255898251265'}, {'start': 64, 'end': 73, 'username': 'mattjcan', 'id': '632817143'}]}	1389166842065743877	"@Aushiker @TOTOUSA @slpng_giants_oz @StopFundingHate @SFMisinfo @mattjcan When you are FAR LEFT, everything else seems far-right even people who are centre left will cop a ""RWNJ FASCIST"" from you.

One for the psychologists, for sure."
2022-02-03 03:56:07+00:00	Twitter for Android	1489085264396193794	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'hashtags': [{'start': 65, 'end': 84, 'tag': 'frewspeechismurder'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'Aushiker', 'id': '15322814'}, {'start': 10, 'end': 19, 'username': 'ericsson', 'id': '19017255'}, {'start': 20, 'end': 36, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 37, 'end': 53, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 54, 'end': 64, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	1389166842065743877	@Aushiker @ericsson @slpng_giants_oz @StopFundingHate @SFMisinfo #frewspeechismurder
2022-02-03 09:27:01+00:00	Buffer	1489168537260371970	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/51XzAws5KH', 'expanded_url': 'https://twitter.com/Jacande53/status/1489050176173973504/photo/1', 'display_url': 'pic.twitter.com/51XzAws5KH'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'Jacande53', 'id': '1248772656435871744'}, {'start': 15, 'end': 24, 'username': 'Aushiker', 'id': '15322814'}, {'start': 25, 'end': 34, 'username': 'ericsson', 'id': '19017255'}, {'start': 35, 'end': 51, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 52, 'end': 68, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 69, 'end': 79, 'username': 'SFMisinfo', 'id': '1094902255898251265'}, {'start': 80, 'end': 89, 'username': 'ericsson', 'id': '19017255'}]}	15322814	RT @Jacande53: @Aushiker @ericsson @slpng_giants_oz @StopFundingHate @SFMisinfo @ericsson https://t.co/51XzAws5KH
2022-02-03 09:43:52+00:00	Twitter for Mac	1489172779060457476	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 65, 'probability': 0.8629, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 33, 'username': 'TheManShake', 'id': '2415399678'}]}	951748957272600576	RT @Aushiker: Hello, @TheManShake you are advertising on Breitbart, an extreme right-wing biased website, home of conspiracy theories, prop…
2022-02-03 09:48:07+00:00	Twitter for iPhone	1489173846724775937	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 63, 'end': 71, 'probability': 0.8657, 'type': 'Organization', 'normalized_text': 'Zerohedge'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 29, 'username': 'TOTOUSA', 'id': '34321521'}]}	1201035957291515906	RT @Aushiker: Hello, @TOTOUSA your advertising is appearing on Zerohedge, a far-right libertarian financial blog known for spreading misinf…
2022-02-03 11:45:22+00:00	Twitter Web App	1489203356593954817	{'retweet_count': 5, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}	{'annotations': [{'start': 38, 'end': 44, 'probability': 0.6098, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 57, 'end': 70, 'probability': 0.6907, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'urls': [{'start': 203, 'end': 226, 'url': 'https://t.co/EztnyakacP', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1489203356593954817/photo/1', 'display_url': 'pic.twitter.com/EztnyakacP'}, {'start': 203, 'end': 226, 'url': 'https://t.co/EztnyakacP', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1489203356593954817/photo/1', 'display_url': 'pic.twitter.com/EztnyakacP'}, {'start': 203, 'end': 226, 'url': 'https://t.co/EztnyakacP', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1489203356593954817/photo/1', 'display_url': 'pic.twitter.com/EztnyakacP'}, {'start': 203, 'end': 226, 'url': 'https://t.co/EztnyakacP', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1489203356593954817/photo/1', 'display_url': 'pic.twitter.com/EztnyakacP'}], 'mentions': [{'start': 7, 'end': 19, 'username': 'OptimumHelp', 'id': '705534415'}, {'start': 192, 'end': 202, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @OptimumHelp Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trust in proven climate science. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/EztnyakacP
2022-02-03 11:46:29+00:00	test-shield-bot	1489203636601344006	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 63, 'probability': 0.6003, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 76, 'end': 89, 'probability': 0.6813, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'OptimumHelp', 'id': '705534415'}]}	1137383922843770881	RT @Slarothestoic: Hello, @OptimumHelp Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trus…
2022-02-03 11:47:17+00:00	Twitter for Android	1489203837139361794	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 63, 'probability': 0.6003, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 76, 'end': 89, 'probability': 0.6813, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'OptimumHelp', 'id': '705534415'}]}	111841506	RT @Slarothestoic: Hello, @OptimumHelp Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trus…
2022-02-03 12:46:53+00:00	Twitter Web App	1489218834020061196	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 0, 'end': 14, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 15, 'end': 25, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	1385533200718602240	@Slarothestoic @SFMisinfo Thanks for the hint. We checked it and fixed our campaign.
2022-02-03 14:48:49+00:00	Twitter for iPhone	1489249523557822473	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 81, 'end': 90, 'probability': 0.9939, 'type': 'Person', 'normalized_text': 'Alan Jones'}, {'start': 94, 'end': 100, 'probability': 0.4975, 'type': 'Product', 'normalized_text': 'YouTube'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 32, 'username': 'AMCPlusANZ', 'id': '1448242387306917888'}]}	1201035957291515906	RT @Aushiker: Hello, @AMCPlusANZ I suggest it is time to rethink your support of Alan Jones's YouTube channel. This is saying a lot about y…
2022-02-03 15:02:59+00:00	Twitter for iPhone	1489253086929424388	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 63, 'probability': 0.6003, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 76, 'end': 89, 'probability': 0.6813, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'OptimumHelp', 'id': '705534415'}]}	810689153260224513	RT @Slarothestoic: Hello, @OptimumHelp Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trus…
2022-02-03 16:37:28+00:00	Twitter for iPhone	1489276864095002631	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 63, 'probability': 0.6003, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 76, 'end': 89, 'probability': 0.6813, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'OptimumHelp', 'id': '705534415'}]}	560817896	RT @Slarothestoic: Hello, @OptimumHelp Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trus…
2022-02-03 20:14:38+00:00	Twitter for Android	1489331516622934017	{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 65, 'probability': 0.8629, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 33, 'username': 'TheManShake', 'id': '2415399678'}]}	3227959910	RT @Aushiker: Hello, @TheManShake you are advertising on Breitbart, an extreme right-wing biased website, home of conspiracy theories, prop…
2022-02-03 20:14:45+00:00	Twitter for Android	1489331543378399232	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 59, 'end': 76, 'probability': 0.5995, 'type': 'Organization', 'normalized_text': 'Sky News Australia'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 30, 'username': 'ericsson', 'id': '19017255'}]}	3227959910	RT @Aushiker: Hello, @ericsson your adverts are showing on Sky News Australia after dark opinion pages. Is the funding of climate science d…
2022-02-03 20:15:04+00:00	Twitter for Android	1489331623015628800	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/51XzAws5KH', 'expanded_url': 'https://twitter.com/Jacande53/status/1489050176173973504/photo/1', 'display_url': 'pic.twitter.com/51XzAws5KH'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'Jacande53', 'id': '1248772656435871744'}, {'start': 15, 'end': 24, 'username': 'Aushiker', 'id': '15322814'}, {'start': 25, 'end': 34, 'username': 'ericsson', 'id': '19017255'}, {'start': 35, 'end': 51, 'username': 'slpng_giants_oz', 'id': '896166389332848640'}, {'start': 52, 'end': 68, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 69, 'end': 79, 'username': 'SFMisinfo', 'id': '1094902255898251265'}, {'start': 80, 'end': 89, 'username': 'ericsson', 'id': '19017255'}]}	3227959910	RT @Jacande53: @Aushiker @ericsson @slpng_giants_oz @StopFundingHate @SFMisinfo @ericsson https://t.co/51XzAws5KH
2022-02-03 23:39:05+00:00	Twitter Web App	1489382965432168451	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 81, 'end': 90, 'probability': 0.9939, 'type': 'Person', 'normalized_text': 'Alan Jones'}, {'start': 94, 'end': 100, 'probability': 0.4975, 'type': 'Product', 'normalized_text': 'YouTube'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 32, 'username': 'AMCPlusANZ', 'id': '1448242387306917888'}]}	896166389332848640	RT @Aushiker: Hello, @AMCPlusANZ I suggest it is time to rethink your support of Alan Jones's YouTube channel. This is saying a lot about y…
2022-02-03 23:39:22+00:00	Twitter Web App	1489383040858333184	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 63, 'end': 71, 'probability': 0.8657, 'type': 'Organization', 'normalized_text': 'Zerohedge'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'Aushiker', 'id': '15322814'}, {'start': 21, 'end': 29, 'username': 'TOTOUSA', 'id': '34321521'}]}	896166389332848640	RT @Aushiker: Hello, @TOTOUSA your advertising is appearing on Zerohedge, a far-right libertarian financial blog known for spreading misinf…
